book_id,work_id,title,original_title,authors,author_ids,publisher,publication_year,original_publication_year,language_code,isbn,isbn13,format,num_pages,estimated_word_count,word_count_source,average_rating,ratings_count,text_reviews_count,work_ratings_count,work_text_reviews_count,rating_5_count,rating_4_count,rating_3_count,rating_2_count,rating_1_count,rating_total_count,genres,top_shelves,description,url,image_url
33917,16171,The Namesake,The Namesake,Jhumpa Lahiri,3670,,,2003,en-US,0618485228,9780618485222,,291,80025,estimated_from_pages_275_words_per_page,3.96,184288,8942,192987,9829,58523,81079,42568,8891,1926,192987,fiction; history_biography; classics,to-read:4233; india:703; books-i-own:295; owned:271; contemporary-fiction:242; novels:220; literary-fiction:205; bookclub:177; currently-reading:176; literature:173; indian:162; adult-fiction:146; 1001-books:142; fiction:129; rory-gilmore-reading-challenge:127; adult:124; novel:114; asia:112; owned-books:102; contempor​ary:100,"Jhumpa Lahiri's Interpreter of Maladies established this young writer as one the most brilliant of her generation. Her stories are one of the very few debut works -- and only a handful of collections -- to have won the Pulitzer Prize for fiction. Among the many other awards and honors it received were the New Yorker Debut of the Year award, the PEN/Hemingway Award, and the highest critical praise for its grace, acuity, and compassion in detailing lives transported from India to America. In The Namesake , Lahiri enriches the themes that made her collection an international bestseller: the immigrant experience, the clash of cultures, the conflicts of assimilation, and, most poignantly, the tangled ties between generations. Here again Lahiri displays her deft touch for the perfect detail — the fleeting moment, the turn of phrase — that opens whole worlds of emotion. The Namesake takes the Ganguli family from their tradition-bound life in Calcutta through their fraught transformation into Americans. On the heels of their arranged wedding, Ashoke and Ashima Ganguli settle together in Cambridge, Massachusetts. An engineer by training, Ashoke adapts far less warily than his wife, who resists all things American and pines for her family. When their son is born, the task of naming him betrays the vexed results of bringing old ways to the new world. Named for a Russian writer by his Indian parents in memory of a catastrophe years before, Gogol Ganguli knows only that he suffers the burden of his heritage as well as his odd, antic name. Lahiri brings great empathy to Gogol as he stumbles along the first-generation path, strewn with conflicting loyalties, comic detours, and wrenching love affairs. With penetrating insight, she reveals not only the defining power of the names and expectations bestowed upon us by our parents, but also the means by which we slowly, sometimes painfully, come to define ourselves.",https://www.goodreads.com/book/show/33917.The_Namesake,https://images.gr-assets.com/books/1480106986m/33917.jpg
3392089,3723657,"The Winter Sea (Slains, #1)",The Winter Sea,Susanna Kearsley; Rosalyn Landor,486812; 474459,Allison & Busby,2010,2008,eng,0749080973,9780749080976,Hardcover,527,144925,estimated_from_pages_275_words_per_page,4.07,39596,4284,47828,5619,17998,18495,8570,2017,748,47828,fiction; fantasy; science_fiction; romance; mystery_thriller_crime; history_biography,to-read:52345; historical-fiction:1920; currently-reading:1168; romance:762; favorites:710; fiction:552; historical:420; time-travel:317; kindle:255; scotland:230; historical-romance:225; fantasy:211; book-club:180; contemporary:102; ebook:97; audiobook:91; series:89; library:85; adult:81; adult-fiction:78,"In the spring of 1708, an invading Jacobite fleet of French and Scottish soldiers nearly succeeded in landing the exiled James Stewart in Scotland to reclaim his crown. Now, Carrie McClelland hopes to turn that story into her next bestselling novel. Settling herself in the shadow of Slains Castle, she creates a heroine named for one of her own ancestors and starts to write. But when she discovers her novel is more fact than fiction, Carrie wonders if she might be dealing with ancestral memory, making her the only living person who knows the truth—the ultimate betrayal—that happened all those years ago, and that knowledge comes very close to destroying her.…",https://www.goodreads.com/book/show/3392089-the-winter-sea,https://images.gr-assets.com/books/1410915489m/3392089.jpg
33926,33947,The Girls' Guide to Hunting and Fishing,The Girls' Guide to Hunting and Fishing,Melissa Bank,7375,Penguin Books,2005,1998,,0143035479,9780143035473,Paperback,288,79200,estimated_from_pages_275_words_per_page,3.29,114045,2408,118087,2809,20554,32033,37544,16863,11093,118087,fiction; romance; young_adult; history_biography; classics; nonfiction,to-read:12730; chick-lit:633; favorites:245; fiction:218; short-stories:193; currently-reading:111; contemporary:99; chicklit:96; romance:87; owned:78; book-club:77; adult-fiction:69; humor:67; contemporary-fiction:65; adult:52; novels:50; chic-lit:46; library:44; books-i-own:40; owned-books:33,"Hailed by critics as the debut of a major literary voice, The Girls' Guide to Hunting and Fishing dazzled and delighted readers and topped bestseller lists nationwide. Now, in anticipation of her upcoming new work of fiction, The Wonder Spot , Penguin is publishing Melissa Bank's bestseller in a mass-market format to reach an even wider audience. Generous-hearted and wickedly insightful, The Girls' Guide to Hunting and Fishing maps the progress of Jane Rosenal as she sets out on a personal and spirited expedition through the perilous terrain of sex, love, and relationships as well as the treacherous waters of the workplace. With an unforgettable comic touch, Bank skillfully teases out issues of the heart, puts a new spin on the mating dance, and captures in perfect pitch what it's like to be a young woman coming of age in America today.",https://www.goodreads.com/book/show/33926.The_Girls_Guide_to_Hunting_and_Fishing,https://images.gr-assets.com/books/1309210476m/33926.jpg
3393124,3787812,"Max (Maximum Ride, #5)",Max,James Patterson,3780,,,2009,en-US,0316002895,9780316002899,,309,84975,estimated_from_pages_275_words_per_page,4.07,57078,1900,60774,2138,26504,17888,11489,3671,1222,60774,fiction; fantasy; science_fiction; romance; mystery_thriller_crime; young_adult,to-read:20034; young-adult:712; favorites:663; currently-reading:543; fantasy:524; maximum-ride:452; james-patterson:452; sci-fi:394; science-fiction:344; series:299; ya:287; books-i-own:274; owned:229; adventure:200; fiction:171; romance:136; paranormal:120; action:101; teen:80; default:77,"Maximum Ride and the other members of the Flock have barely recovered from their last arctic adventure, when they are confronted by the most frightening catastrophe yet. Millions of fish are dying off the coast of Hawaii and someone - or something - is destroying hundreds of ships. Unable to discover the cause, the government enlists the Flock to help them get to the bottom of the disaster before it is too late. While Max and her team are exploring the depths of the ocean, their every move is being carefully tracked by Mr. Chu - a criminal mastermind with his own plans for the Flock. Can they protect themselves from Mr. Chu's army of mercenaries and save the ocean from utter destruction? ©2009 James Patterson; (P)2009 Hachette Audio",https://www.goodreads.com/book/show/3393124-max,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3398625,3438638,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,David Grann,1431785,Doubleday/Random House (NY),2009,2009,eng,0385513534,9780385513531,Hardcover,351,96525,estimated_from_pages_275_words_per_page,3.86,46011,4205,51019,4701,13543,21329,12617,2721,809,51019,fiction; mystery_thriller_crime; history_biography; nonfiction,to-read:58306; currently-reading:2134; non-fiction:2117; history:1199; nonfiction:894; adventure:466; travel:434; biography:320; favorites:259; book-club:178; exploration:146; mystery:137; historical:125; audiobooks:108; audiobook:107; south-america:103; owned:94; library:92; books-i-own:82; audio:76,"A grand mystery reaching back centuries. A sensational disappearance that made headlines around the world. A quest for truth that leads to death, madness or disappearance for those who seek to solve it. The Lost City of Z is a blockbuster adventure narrative about what lies beneath the impenetrable jungle canopy of the Amazon. After stumbling upon a hidden trove of diaries, New Yorker writer David Grann set out to solve ""the greatest exploration mystery of the 20th century"": What happened to the British explorer Percy Fawcett & his quest for the Lost City of Z? In 1925, Fawcett ventured into the Amazon to find an ancient civilization, hoping to make one of the most important discoveries in history. For centuries Europeans believed the world's largest jungle concealed the glittering kingdom of El Dorado. Thousands had died looking for it, leaving many scientists convinced that the Amazon was truly inimical to humans. But Fawcett, whose daring expeditions inspired Conan Doyle's The Lost World , had spent years building his scientific case. Captivating the imagination of millions round the globe, Fawcett embarked with his 21-year-old son, determined to prove that this ancient civilisation--which he dubbed Z--existed. Then his expedition vanished. Fawcett's fate, & the tantalizing clues he left behind about Z, became an obsession for hundreds who followed him into the uncharted wilderness. For decades scientists & adventurers have searched for evidence of Fawcett's party & the lost City of Z. Countless have perished, been captured by tribes or gone mad. As Grann delved ever deeper into the mystery surrounding Fawcett's quest, & the greater mystery of what lies within the Amazon, he found himself, like the generations who preceded him, being irresistibly drawn into the jungle's green hell. His quest for the truth & discoveries about Fawcett's fate & Z form the heart of this complexly enthralling narrative.",https://www.goodreads.com/book/show/3398625-the-lost-city-of-z,https://images.gr-assets.com/books/1320487318m/3398625.jpg
34,3204327,"The Fellowship of the Ring (The Lord of the Rings, #1)",The Fellowship of the Ring,J.R.R. Tolkien,656983,Houghton Mifflin Harcourt,2003,1954,eng,0618346252,9780618346257,Paperback,398,109450,estimated_from_pages_275_words_per_page,4.34,1768461,10768,1834277,15347,1043498,494329,202478,55898,38074,1834277,fiction; fantasy; science_fiction; young_adult; classics; nonfiction,fantasy:31618; to-read:15494; classics:7966; fiction:7187; books-i-own:2770; classic:1686; adventure:1555; currently-reading:1457; series:1364; sci-fi-fantasy:1223; tolkien:1189; favourites:1116; epic-fantasy:1020; high-fantasy:974; owned-books:945; favorites:943; young-adult:654; magic:638; default:618; owned:617,"One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkeness bind them In ancient times the Rings of Power were crafted by the Elven-smiths, and Sauron, The Dark Lord, forged the One Ring, filling it with his own power so that he could rule all others. But the One Ring was taken from him, and though he sought it throughout Middle-earth, it remained lost to him. After many ages it fell into the hands of Bilbo Baggins, as told in The Hobbit. In a sleepy village in the Shire, young Frodo Baggins finds himself faced with an immense task, as his elderly cousin Bilbo entrusts the Ring to his care. Frodo must leave his home and make a perilous journey across Middle-earth to the Cracks of Doom, there to destroy the Ring and foil the Dark Lord in his evil purpose.",https://www.goodreads.com/book/show/34.The_Fellowship_of_the_Ring,https://images.gr-assets.com/books/1298411339m/34.jpg
3400816,3440839,"Plum Spooky (Stephanie Plum, #14.5)",Plum Spooky,Janet Evanovich,2384,Random House Large Print,2009,2009,eng,0739328271,9780739328279,Paperback,384,105600,estimated_from_pages_275_words_per_page,3.77,32906,1736,36588,2098,10346,11796,10851,3028,567,36588,fiction; fantasy; romance; mystery_thriller_crime,to-read:3045; janet-evanovich:202; mystery:169; default:75; stephanie-plum:75; humor:71; fiction:67; audiobook:54; owned:53; series:49; humorous:48; adult-fiction:47; books-i-own:45; chick-lit:44; mystery-suspense:43; currently-reading:41; plum:40; evanovich:38; audio-books:38; romance:37,"Evanovich fans rejoice! Stephanie Plum is back in town, along with her sidekick Lula, her Grandma Mazur, and an ever-widening cast of freaks, criminals, deranged felons, and lunatics looking for love. And just when Stephanie thinks her life can't get any more complicated, in walks the mysterious Diesel. A man who seems to show up at the most inconvenient moments. This time, he's the instigator for Stephanie's new adventure, which involves camping in the Pine Barrens with Lula, and perhaps even a sighting of the Jersey Devil...so hang on for a Stephanie Plum novel that is sure to send chills up your spine--it gives new meaning to the words hilarious, and ""spooky.""",https://www.goodreads.com/book/show/3400816-plum-spooky,https://images.gr-assets.com/books/1320400804m/3400816.jpg
34053,2475078,Just So Stories,Just So Stories for Little Children,Rudyard Kipling,6989,Gramercy Books,2003,1902,,0517266555,9780517266557,Hardcover,210,57750,estimated_from_pages_275_words_per_page,4.09,35726,704,38617,1022,15663,13317,7693,1512,432,38617,fiction; fantasy; young_adult; children; poetry; classics,to-read:11455; currently-reading:1161; classics:790; fiction:450; childrens:403; short-stories:367; children:282; children-s:212; classic:206; favorites:163; fantasy:156; children-s-books:153; owned:136; kids:132; animals:113; books-i-own:101; childhood:94; young-adult:83; childrens-books:75; literature:64,"Twelve stories about animals, insects, and other subjects include How the Camel Got His Hump. The Butterfly That Stamped, and How the Alphabet Was Made..",https://www.goodreads.com/book/show/34053.Just_So_Stories,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
34057,1105754,Captains Courageous,Captains Courageous,Rudyard Kipling,6989,,,1897,eng,0543895882,9780543895882,,161,44275,estimated_from_pages_275_words_per_page,3.88,14829,418,16343,608,5125,5651,4336,927,304,16343,fiction; fantasy; young_adult; children; history_biography; classics,to-read:1032; classics:410; currently-reading:297; fiction:284; adventure:145; classic:114; owned:63; literature:62; historical-fiction:60; favorites:52; young-adult:44; default:37; books-i-own:36; childrens:27; children:25; owned-books:23; historical:23; nautical:19; 19th-century:18; novels:18,"Timeless Classics--designed for the struggling reader and adapted to retain the integrity of the original classic. These classic novels will grab a student's attention from the first page. Audiobook for each title is paced for students to follow the text word-for-word and include two audio CDs--more help for struggling readers. Books sold separately. Boy overboard! After falling off a luxury liner the spoiled teenager is rescued by a crew of rough fishermen. His parents think he drowned. Little do they know that, for the first time in his life, their lazy son is working hard...and becoming a man.",https://www.goodreads.com/book/show/34057.Captains_Courageous,https://images.gr-assets.com/books/1327959659m/34057.jpg
34072,1315,"Jimmy Corrigan, the Smartest Kid on Earth",Jimmy Corrigan: The Smartest Kid on Earth,Chris Ware,5112,Jonathan Cape,2003,2000,,0224063979,9780224063975,Paperback,380,104500,estimated_from_pages_275_words_per_page,4.1,17138,866,19131,1083,9055,5392,2857,1163,664,19131,fiction; history_biography; comics_graphic; classics,to-read:12696; graphic-novels:954; comics:727; graphic-novel:371; currently-reading:292; favorites:247; fiction:201; graphic:98; comics-graphic-novels:71; comic:70; graphic-novels-comics:59; comix:53; owned:49; comic-books:37; comics-and-graphic-novels:33; library:31; graphic-novels-and-comics:28; to-buy:28; graphicnovels:27; 100-books-to-read-in-a-lifetime:26,"Jimmy Corrigan has rightly been hailed as the greatest graphic novel ever to be published. It won the Guardian First Book Award 2001, the first graphic novel to win a major British literary prize. It is the tragic autobiography of an office dogsbody in Chicago who one day meets the father who abandoned him as a child. With a subtle, complex and moving story and the drawings that are as simple and original as they are strikingly beautiful, Jimmy Corrigan is a book unlike any other and certainly not to be missed.",https://www.goodreads.com/book/show/34072.Jimmy_Corrigan_the_Smartest_Kid_on_Earth,https://images.gr-assets.com/books/1327962921m/34072.jpg
3407877,3448086,The Forgotten Garden,The Forgotten Garden,Kate Morton,615274,Pan Books,2008,2008,en-GB,0330449605,9780330449601,Paperback,648,178200,estimated_from_pages_275_words_per_page,4.12,138465,12780,157201,15956,60274,63752,26575,5099,1501,157201,fiction; fantasy; romance; mystery_thriller_crime; children; history_biography,to-read:6110; fiction:2054; historical-fiction:1790; favorites:1602; book-club:1070; historical:405; books-i-own:360; australia:258; romance:250; currently-reading:233; adult-fiction:216; owned:205; england:201; kindle:191; adult:183; bookclub:180; fantasy:156; contemporary:151; library:143; audiobook:143,"A foundling, an old book of dark fairy tales, a secret garden, an aristocratic family, a love denied, and a mystery. The Forgotten Garden is a captivating, atmospheric and compulsively readable story of the past, secrets, family and memory from the international best-selling author Kate Morton. Cassandra is lost, alone and grieving. Her much loved grandmother, Nell, has just died and Cassandra, her life already shaken by a tragic accident ten years ago, feels like she has lost everything dear to her. But an unexpected and mysterious bequest from Nell turns Cassandra’s life upside down and ends up challenging everything she thought she knew about herself and her family. Inheriting a book of dark and intriguing fairytales written by Eliza Makepeace—the Victorian authoress who disappeared mysteriously in the early twentieth century—Cassandra takes her courage in both hands to follow in the footsteps of Nell on a quest to find out the truth about their history, their family and their past; little knowing that in the process, she will also discover a new life for herself.",https://www.goodreads.com/book/show/3407877-the-forgotten-garden,https://images.gr-assets.com/books/1455283767m/3407877.jpg
34080,389834,The Waste Land,The Waste Land,T.S. Eliot; Michael North,18540; 214066,W.W. Norton & Company,2000,1922,eng,0393974995,9780393974997,Paperback,320,88000,estimated_from_pages_275_words_per_page,4.11,29026,505,31678,719,14066,9994,5366,1525,727,31678,fiction; history_biography; poetry; classics; nonfiction,poetry:2104; to-read:648; fiction:148; literature:100; modernism:85; classic:81; owned:64; 20th-century:64; american:51; school:43; british:43; poems:40; books-i-own:39; favourites:31; university:30; to-buy:28; american-literature:28; kindle:27; english:27; english-literature:26,"The text of Eliot's 1922 masterpiece is accompanied by thorough explanatory annotations as well as by Eliot's own knotty notes, some of which require annotation themselves. For ease of reading, this Norton Critical Edition presents The Waste Land as it first appeared in the American edition (Boni & Liveright), with Eliot's notes at the end. ""Contexts"" provides readers with invaluable materials on The Waste Land's sources, composition, and publication history. ""Criticism"" traces the poem's reception with twenty-five reviews and essays, from first reactions through the end of the twentieth century. Included are reviews published in the Times Literary Supplement, along with selections by Virginia Woolf, Gilbert Seldes, Edmund Wilson, Elinor Wylie, Conrad Aiken, Charles Powell, Gorham Munson, Malcolm Cowley, Ralph Ellison, John Crowe Ransom, I. A. Richards, F. R. Leavis, Cleanth Brooks, Delmore Schwartz, Denis Donoghue, Robert Langbaum, Marianne Thormählen, A. D. Moody, Ronald Bush, Maud Ellman, and Tim Armstrong. A Chronology and Selected Bibliography are included.",https://www.goodreads.com/book/show/34080.The_Waste_Land,https://images.gr-assets.com/books/1327910597m/34080.jpg
34084,1810634,"The Waste Lands (The Dark Tower, #3)",The Waste Lands,Stephen King; Ned Dameron,3389; 7431,Viking Adult,2003,1991,eng,0670032565,9780670032563,Hardcover,422,116050,estimated_from_pages_275_words_per_page,4.24,117651,2576,135470,3864,60575,51061,19858,3174,802,135470,fiction; fantasy; science_fiction; mystery_thriller_crime; horror; nonfiction,to-read:30707; currently-reading:4214; fantasy:4105; stephen-king:2006; fiction:1382; horror:1317; favorites:1106; owned:589; science-fiction:441; sci-fi:378; king:356; books-i-own:331; series:326; default:288; dark-tower:235; western:211; the-dark-tower:208; adventure:194; sci-fi-fantasy:176; owned-books:147,"Roland, The Last Gunslinger, moves ever closer to The Dark Tower of his dreams and nightmares—as he crosses a desert of damnation in a macabre world that is a twisted image of our own. With him are those he has drawn to this world: street-smart Eddie Dean and courageous wheelchair-bound Susannah. Ahead of him are mind-rending revelations about who and what is driving him. Against him is arrayed a swelling legion of foes—both more and less than human....",https://www.goodreads.com/book/show/34084.The_Waste_Lands,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
341027,3687996,"The Mane Event (Pride, #1)",The Mane Event,Shelly Laurenston,65137,Brava,2007,2007,eng,0758220367,9780758220363,Paperback,391,107525,estimated_from_pages_275_words_per_page,3.96,17973,764,19492,931,7391,6470,3849,1119,663,19492,fiction; fantasy; romance,to-read:14588; paranormal:602; paranormal-romance:567; romance:456; shifters:332; currently-reading:217; favorites:177; shapeshifters:166; erotica:149; shifter:141; fantasy:137; shelly-laurenston:134; series:130; pnr:120; urban-fantasy:107; kindle:104; adult:99; werewolves:80; funny:78; humor:75,"One of the hottest new voices in paranormal romance, Shelly Laurenston knows how to do it all, delivering tales that are wickedly funny, action-packed, and scorch-your-fingers sexy. With The Mane Event , she proves just how delicious love can be once you unleash your inner beast... Christmas Pride How come all the good-looking ones are insane? That's what runs through NYPD cop Desiree ""Dez"" MacDermot's mind the minute she hooks up again with her childhood buddy, Mace Llewellyn. It isn't just the way he stares at her with those too-sexy gold eyes―as if he could devour her on the spot. Or the six-four, built-like-a-Navy Seal bod-o-death. It isn't even that he sniffs her neck and purrs, making her entire body tingle. It's more about that disconcerting, shifting-from-man-to-lion thing that unhinges her...and makes her want more. Mace likes making Dez crazy. In fact, he likes her any way he can get her―in bed, on the desk, here, now, again. Together, they'd always been trouble, but Dez has no idea just how good trouble can feel... Shaw's Tail Brendon Shaw, hotel owner and lion shifter, has seen better days. He's been beaten, had a gun to the back of his head, and had to be rescued by a Pack of shape-shifting wolves. He didn't think he'd survive the night, much less find the woman of his dreams. And he never thought the woman of his dreams would have a Tennessee accent and wear cowboy boots. Once he sets his sights on her, the predator in him is ready to pounce and never let go. Ronnie Lee Reed is ready to change her life, and New York City is the place where any girl―even one who runs with a Pack―can redefine herself. First order of business: find a mate, settle down, and stop using men for sex. Even big, gorgeous, lion-shifting, oh-my-what-big-um-paws-you-have men. Then again...",https://www.goodreads.com/book/show/341027.The_Mane_Event,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3410425,3450678,"Divine Justice (Camel Club, #4)",Divine Justice,David Baldacci,9291,Grand Central Publishing,2008,2008,en-US,0446195502,9780446195508,,387,106425,estimated_from_pages_275_words_per_page,4.17,35107,1129,38115,1281,14824,16182,6104,769,236,38115,fiction; mystery_thriller_crime,to-read:3006; david-baldacci:376; currently-reading:310; fiction:263; mystery:239; thriller:233; baldacci:180; default:114; suspense:85; baldacci-david:75; series:71; owned:61; camel-club:59; crime:51; audio:47; thrillers:46; mystery-thriller:45; camel-club-series:37; library:36; audible:36,"Known by his alias, ""Oliver Stone,"" John Carr is the most wanted man in America. With two pulls of the trigger, the men who hid the truth of Stone's past and kept him in the shadows were finally silenced. But Stone's freedom has come at a steep price; the assassinations he carried out have prompted the highest levels of the United States Government to unleash a massive manhunt. Joe Knox is leading the charge, but his superiors aren't telling him everything there is to know about his quarry-and their hidden agendas are just as dangerous as the killer he's trying to catch. Meanwhile, with their friend and unofficial leader in hiding, the members of the Camel Club must fend for themselves, even as they try to protect him. As Knox closes in, Stone's flight from the demons of his past will take him far from Washington D.C., to the small, isolated coal-mining town of Devine, Virginia-and into a confrontation every bit as bloody lethal as the one he left behind.",https://www.goodreads.com/book/show/3410425-divine-justice,https://images.gr-assets.com/books/1336266873m/3410425.jpg
3412,816449,The Thorn Birds,The Thorn Birds,Colleen McCullough,4917067,,,1977,eng,0380018179,9780380018178,Mass Market Paperback,692,190300,estimated_from_pages_275_words_per_page,4.22,255768,3660,266965,4560,127058,85584,42315,9117,2891,266965,fiction; romance; history_biography; classics,to-read:5744; currently-reading:271; historical-romance:159; favorites:154; fiction:152; historical-fiction:124; favourites:116; adult:95; romance:80; epic:75; all-time-favorites:69; colleen-mccullough:68; classics:67; contemporary:46; history:42; favorite-books:41; wish-list:40; saga:38; abandoned:38; religion:37,"Powered by the dreams and struggles of three generations, The Thorn Birds is the epic saga of a family rooted in the Australian sheep country. At the story's heart is the love of Meggie Cleary, who can never possess the man she desperately adores, and Ralph de Bricassart, who rises from parish priest to the inner circles of the Vatican...but whose passion for Meggie will follow him all the days of his life.",https://www.goodreads.com/book/show/3412.The_Thorn_Birds,https://images.gr-assets.com/books/1391416796m/3412.jpg
341281,2502604,The Woodlanders,The Woodlanders,Thomas Hardy; Patricia Ingham,15905; 1340,Penguin Books Ltd,1998,1887,eng,0140435476,9780140435474,Paperback,420,115500,estimated_from_pages_275_words_per_page,3.82,10837,257,11644,381,3327,4315,2965,700,337,11644,fiction; romance; history_biography; classics,to-read:2596; classics:477; currently-reading:289; fiction:163; classic:62; 19th-century:60; favorites:53; victorian:45; 1001:40; british:35; owned:34; thomas-hardy:34; literature:33; books-i-own:32; romance:29; default:28; 1001-books-to-read-before-you-die:28; 1001-import:24; england:24; british-literature:24,"In this classically simple tale of the disastrous impact of outside life on a secluded community in Dorset, now in a new edition, Hardy narrates the rivalry for the hand of Grace Melbury between a simple and loyal woodlander and an exotic and sophisticated outsider. Betrayal, adultery, disillusion, and moral compromise are all worked out in a setting evoked as both beautiful and treacherous. The Woodlanders , with its thematic portrayal of the role of social class, gender, and evolutionary survival, as well as its insights into the capacities and limitations of language, exhibits Hardy's acute awareness of his era's most troubling dilemmas.",https://www.goodreads.com/book/show/341281.The_Woodlanders,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3412815,3453075,Fireproof,Fireproof,Eric Wilson,107761,,,2008,en-US,1595547169,9781595547163,,284,78100,estimated_from_pages_275_words_per_page,4.47,37286,441,37616,466,23651,9227,3705,693,340,37616,fiction; romance; young_adult; history_biography; nonfiction,to-read:5326; christian:123; christian-fiction:88; fiction:57; romance:53; currently-reading:51; favorites:48; books-i-own:34; marriage:25; faith:15; owned:14; inspirational:13; library:11; adult:10; contemporary:10; christian-living:8; spiritual:8; christian-books:8; kindle:7; christianity:7,,https://www.goodreads.com/book/show/3412815-fireproof,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
341553,2890073,"The Faithful Spy (John Wells, #1)",The Faithful Spy,Alex Berenson,195905,,,2006,en-US,0345478991,9780345478993,,,,,3.97,9326,591,11111,713,3362,4797,2379,427,146,11111,fiction; mystery_thriller_crime; history_biography,to-read:7151; currently-reading:232; thriller:167; fiction:160; espionage:79; alex-berenson:58; spy:56; mystery:53; thrillers:33; suspense:33; series:31; default:31; spy-thriller:26; mystery-thriller:26; action:25; favorites:21; berenson-alex:21; kindle:19; john-wells:19; audible:19,"John Wells penetrates al Qaeda for ten years until only CIA handler Jennifer Exley believes he is still true blue. Omar Khadri, malicious mastermind, plots major strike in States, orders Well in from the cold. Tarik Durant, abusive husband in Montreal, concocts in basement lab. Neither Khadri, still suspicious, nor Exley, romantically intrigued, knows what to expect next.",https://www.goodreads.com/book/show/341553.The_Faithful_Spy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
341735,1804797,Replay,Replay,Ken Grimwood,19651,William Morrow Paperbacks,1998,1986,en-US,068816112X,9780688161125,Paperback,311,85525,estimated_from_pages_275_words_per_page,4.16,18053,2180,20599,2504,8706,7594,3329,748,222,20599,fiction; fantasy; science_fiction; romance; mystery_thriller_crime; history_biography,to-read:19596; fiction:555; science-fiction:510; time-travel:508; favorites:416; sci-fi:344; currently-reading:339; fantasy:266; book-club:82; scifi:73; owned:71; sci-fi-fantasy:56; audiobook:53; sf:46; to-buy:40; adult:39; speculative-fiction:39; default:37; audiobooks:36; romance:35,"Jeff Winston was 43 and trapped in a tepid marriage and a dead-end job, waiting for that time when he could be truly happy, when he died. And when he woke and he was 18 again, with all his memories of the next 25 years intact. He could live his life again, avoiding the mistakes, making money from his knowledge of the future, seeking happiness. Until he dies at 43 and wakes up back in college again...",https://www.goodreads.com/book/show/341735.Replay,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
341879,332242,Just Kids,Just Kids,Patti Smith,196092,Ecco,2010,2010,en-US,006621131X,9780066211312,,304,83600,estimated_from_pages_275_words_per_page,4.14,106665,7031,117547,8419,54654,37070,17166,5384,3273,117547,fiction; history_biography; comics_graphic; poetry; nonfiction,to-read:17211; favorites:1959; non-fiction:1699; memoir:1366; music:890; biography:813; nonfiction:663; currently-reading:440; memoirs:365; art:315; book-club:274; autobiography:238; biography-memoir:184; books-i-own:177; favourites:162; biographies:161; owned:145; poetry:124; new-york:119; memoir-biography:114,"In Just Kids , Patti Smith's first book of prose, the legendary American artist offers a never-before-seen glimpse of her remarkable relationship with photographer Robert Mapplethorpe in the epochal days of New York City and the Chelsea Hotel in the late sixties and seventies. An honest and moving story of youth and friendship, Smith brings the same unique, lyrical quality to Just Kids as she has to the rest of her formidable body of work--from her influential 1975 album Horses to her visual art and poetry.",https://www.goodreads.com/book/show/341879.Just_Kids,https://images.gr-assets.com/books/1259762407m/341879.jpg
3419808,3460278,The Secret Scripture,The Secret Scripture,Sebastian Barry,79510,Faber and Faber,2008,2008,eng,0571215289,9780571215287,Hardcover,300,82500,estimated_from_pages_275_words_per_page,3.76,9571,1462,12718,2118,3017,5191,3212,974,324,12718,fiction; romance; mystery_thriller_crime; history_biography; nonfiction,to-read:10702; currently-reading:432; fiction:428; historical-fiction:244; ireland:183; book-club:98; irish:83; favorites:81; mystery:61; historical:57; owned:52; literary-fiction:46; books-i-own:43; audiobooks:43; library:36; audiobook:35; audio:34; literature:31; novels:31; contemporary:29,"Nearing her one-hundredth birthday, Roseanne McNulty faces an uncertain future, as the Roscommon Regional Mental hospital where she's spent the best part of her adult life prepares for closure. Over the weeks leading up to this upheaval, she talks often with her psychiatrist Dr Grene, and their relationship intensifies and complicates. Told through their respective journals, the story that emerges is at once shocking and deeply beautiful. Refracted through the haze of memory and retelling, Roseanne's story becomes an alternative, secret history of Ireland's changing character and the story of a life blighted by terrible mistreatment and ignorance, and yet marked still by love and passion and hope.",https://www.goodreads.com/book/show/3419808-the-secret-scripture,https://images.gr-assets.com/books/1325714117m/3419808.jpg
