book_id_csv,book_id
19723,31548
19726,395182
19733,111126
19734,2615008
19736,11623
19745,9915
19746,49455
19748,2794
19750,703
19761,23569783
19764,392563
19767,5015
19770,24499258
19771,28747
19772,14295
19782,11346
19785,14241
19787,11041
19788,24100
19799,4954833
19806,1297985
19807,428
19820,231
19822,7203669
19824,424
19831,7437
19843,20439328
19853,11686
19854,91767
19856,13031445
19857,703292
19858,233818
19859,46799
19863,17262540
19864,522776
19870,11250317
19873,10869746
19877,286957
19880,270032
19881,6386555
19884,11077
19885,70535
19887,153193
19888,13747
19889,89284
19890,8073
19891,7784
19892,25373
19893,17231
19894,1715
19895,1519
19896,99110
19897,41684
19898,32552
19899,1591
19900,23955
19901,46945
19902,697210
19903,11450360
19904,3609763
19905,7937462
19908,37380
19909,7952502
19910,10128428
19911,319644
19912,385706
19913,385742
19914,537070
19915,8354134
19932,9650
19936,72978
19945,394535
19947,9646
19950,880
19952,47618
19953,47619
19954,47620
19955,47613
19956,37586
19957,45432
19958,114955
19959,84119
19960,27333
19962,14743
19964,84369
19965,65641
19969,373915
19970,34605
19977,30228
19978,2149535
19981,264158
19982,143534
19983,9838
19985,10098912
19986,60431
19987,7821828
19988,12820793
19989,11827808
19990,7913305
19993,107301
19994,13912
19995,9307674
19996,12127750
19997,5356711
20000,148584
20001,131359
20002,12893742
20003,9067850
20004,7005865
20005,59263
20007,71865
20008,6428887
20029,38462
20030,3009435
20031,2371
20034,17150
20061,66933
20062,80369
20064,1295
20068,2458340
20073,98920
20082,355190
20089,142900
20091,588234
20097,13839
20110,17167084
20111,19561922
20120,18465852
20123,7640261
20184,42058
20210,347698
20227,3925836
20229,6114607
20231,97862
20237,21913812
20245,1237300
20248,187633
20263,11389875
20277,17661831
20282,568236
20322,529626
20331,13414594
20338,17232261
20342,254799
20346,15808287
20347,9820
20360,13623012
20396,10680329
20400,9864
20405,50144
20408,4830
20409,4835
20410,12781
20413,7170627
20423,383206
20429,12959233
20438,13538552
20448,9086994
20451,2475251
20461,292408
20467,349929
20474,13508021
20480,248787
20490,460635
20492,77449
20493,68527
20503,1540
20504,89755
20506,7743117
20508,65070
20510,4538
20511,828084
20512,357664
20513,53496
20514,6346975
20516,30474
20517,6402364
20518,10414941
20525,35539
20527,829313
20528,676555
20529,28116
20530,7531
20531,7821447
20534,310459
20535,17162
20536,46787
20537,162719
20538,264
20539,732562
20540,12722468
20541,6174
20542,48834
20543,80176
20544,1866046
20549,261240
20550,6219656
20552,5152478
20559,7006562
20560,11334
20566,13928
20568,17689
20569,10822858
20570,316445
20571,6316171
20575,11198480
20583,13147230
20586,15751404
20588,16113737
20611,18392
20612,8909
20613,6516450
20614,12987640
20615,5890
20616,599
20617,1883838
20618,6728738
20619,11166890
20620,1379961
20621,545951
20622,6138
20623,18525
20624,7090785
20625,121732
20626,6515834
20627,49221
20628,30633
20629,95617
20630,7497897
20631,11422
20632,766020
20649,978098
20652,4652
20658,6344097
20663,201114
20664,114345
20666,99298
20668,3301759
20671,690926
20672,4909
20673,303472
20674,303460
20675,298730
20677,91440
20680,483445
20691,8534799
20692,3585344
20693,6294553
20694,6337006
20695,7098304
20696,2003625
20697,435045
20699,8935153
20700,7121598
20701,29484
20702,12383252
20703,5215879
20704,30225
20705,121927
20707,5186
20719,15803141
20720,18467818
20725,313605
20729,31173
20735,24937
20741,3379
20744,76171
20745,407813
20757,478657
20758,583924
20759,12605157
20761,30120
20763,760168
20764,11045709
20766,2355575
20767,82780
20778,576570
20781,14706
20786,52783
20789,3836
20794,6440
20810,53061
20811,760
20816,3656
20817,2517
20818,1772910
20820,44559
20821,26101
20822,333538
20824,16631
20826,447
20828,275
20836,298275
20837,10033
20838,10031
20847,11438
20855,24965
20857,40929
20870,161415
20871,56466
20872,13360
20873,103610
20875,15158
20876,1846
20878,96593
20880,20983362
20887,18143905
20892,17675031
20894,7135858
20897,7091370
20898,6373717
20900,6609549
20902,6909544
20903,5981872
20904,12813860
20906,11133791
20920,11071466
20921,10947600
20922,22188
20925,13105527
20928,8662836
20929,7187395
20934,296302
20935,9266769
20961,42172
20964,8046680
20967,133486
20968,531350
20969,10428803
20970,61834
20971,319300
20974,25669
20976,3463
20977,5598113
20978,38980
20979,7455
20984,1897
20992,9417
20997,15018
20998,15019
21000,81939
21003,2063563
21004,6345760
21008,100247
21009,99208
21015,85622
21019,639864
21022,816720
21024,13330603
21033,3273
21041,22463
21047,17716
21048,338798
21052,6398972
21063,206195
21064,315519
21074,1162022
21078,368468
21079,301022
21080,12127810
21081,89731
21085,9893331
21086,3047848
21087,3047849
21088,3047851
21089,3047850
21090,1537534
21091,1651302
21092,162089
21093,331920
21096,2508164
21105,180617
21108,45181
21109,3052106
21112,24215
21115,6662883
21116,5289
21119,32636
21121,99297
21135,359
21136,8696
21138,2002
21139,1317181
21146,86658
21154,179565
21155,736131
21157,194366
21158,194373
21161,49540
21162,15638
21164,11084145
21165,49195
21167,86524
21168,208324
21169,86525
21170,2279
21176,299215
21177,16619
21192,154798
21193,991197
21194,769712
21197,10587120
21201,56674
21202,17125
21216,4772110
21222,13533740
21224,13538641
21226,13069213
21228,13127599
21231,13659
21232,13661
21233,13667
21234,13662
21236,13537891
21239,110090
21240,316496
21243,7992363
21248,107896
21249,42661
21251,28923
21252,28921
21260,105703
21261,2202230
21262,156529
21263,79422
21264,184040
21265,156533
21266,82436
21267,82434
21272,1768603
21277,6820
21278,12143200
21288,1171
21289,10395
21290,85431
21291,298137
21292,1848
21293,6687247
21294,6463967
21299,55403
21304,8914
21312,7968243
21314,156532
21316,79426
21317,3918010
21318,16992
21319,22369
21320,77727
21323,3710603
21325,15719
21326,80834
21327,102957
21330,51078
21334,616318
21335,5599692
21337,45195
21340,48037
21342,130440
21354,1524
21355,16640
21356,16204
21363,21060
21366,13569581
21368,25354
21369,20309175
21370,18752959
21375,7963189
21377,7996
21378,13812
21379,38990
21385,185289
21392,13616278
21397,6437061
21401,17399160
21402,17926775
21409,18298225
21415,196764
21422,14942
21423,182381
21429,4708
21434,9475
21435,277191
21436,280277
21437,519048
21441,6261961
21443,18079527
21451,18879761
21452,15819028
21456,2029177
21459,16122163
21460,6443349
21462,427920
21464,45162
21476,272315
21478,1251032
21479,47944
21489,139253
21490,61672
21496,125542
21498,125540
21499,308540
21500,125662
21501,125564
21502,125553
21511,10710392
21512,271199
21522,16043804
21539,7863274
21551,15790883
21560,334123
21562,6408862
21578,448873
21582,37301
21584,8407173
21595,8953
21602,556136
21607,9838800
21613,167216
21620,17312201
21648,13132816
21657,138959
21662,15818333
21672,16178
21682,322351
21684,4758093
21691,24766
21692,9293020
21694,714902
21695,321645
21698,476543
21699,15832932
21711,9464733
21729,11913681
21732,8948
21733,8949
21734,8951
21735,8952
21736,8966
21737,8963
21738,8968
21739,8967
21740,8960
21741,8957
21742,8965
21743,8962
21766,4912
21769,7514925
21771,9424367
21772,13010211
21777,51740
21785,9462812
21788,123106
21790,2358870
21794,6667
21795,6678
21796,6319
21802,1314332
21803,12959086
21817,9266810
21820,7770
21822,87220
21824,35805
21825,9757266
21837,1231511
21838,608906
21839,197457
21840,273512
21841,252938
21842,197459
21843,111021
21844,296942
21845,273511
21846,336245
21847,295086
21848,49006
21849,831194
21850,275000
21851,111332
21854,6665671
21856,4570768
21861,3223761
21862,13546173
21863,13419891
21864,13415554
21865,13565676
21868,6338619
21870,19452
21876,846984
21880,8269450
21895,12425532
21897,7664041
21898,45978
21899,61505
21903,170529
21904,38703
21905,6485421
21906,3165162
21914,139463
21915,439173
21918,7137775
21922,27126
21923,147074
21924,3545387
21925,64854
21926,6853
21927,9439303
21929,23014670
21931,501124
21932,7307795
21937,30512
21941,49350
21949,23164983
21961,18641982
21967,21874813
21977,12867423
21978,20821087
21982,139220
21995,19004663
21997,10054335
22002,18339743
22023,7507825
22025,17908462
22033,12394068
22034,17262155
22035,17707605
22055,23316
22060,15984268
22066,148809
22067,27002
22070,25
22071,24
22074,15701217
22097,6534932
22104,227941
22109,14740588
22118,7090290
22119,5093760
22127,7146335
22130,269795
22134,6202661
22142,6261477
22145,242157
22147,12275680
22148,9639197
22150,4701
22153,50039
22154,24476
22155,86147
22156,46190
22157,597
22158,4271
22160,2159007
22161,6944566
22162,6224826
22163,6834410
22165,2202049
22175,76683
22176,29582
22180,827
22192,22886612
22207,18656030
22213,361081
22218,15810910
22224,30016
22225,175319
22226,7171856
22228,64394
22232,239399
22238,60932
22239,52397
22241,22200
22242,64732
22247,61181
22250,154091
22251,70539
22252,234489
22262,673252
22267,127586
22268,61975
22269,28541
22270,28547
22273,16685
22274,127584
22275,465904
22276,61938
22277,203288
22281,20082
22287,41811
22288,234501
22289,17208
22290,889284
22292,13573419
22296,45244
22310,96594
22313,840278
22314,89186
22321,3980
22322,112292
22324,509784
22325,14498
22338,62571
22339,9647532
22349,8752885
22358,2795053
22360,866136
22362,35921
22374,301538
22375,28691
22377,11306
22378,92121
22380,179033
22381,5367
22383,210329
22390,121581
22393,96472
22394,28695
22396,218427
22397,46654
22402,20417
22404,175516
22407,32559
22412,581125
22414,3464
22415,15925
22416,111218
22417,1375
22423,6687
22424,25346
22425,15595
22426,3685
22427,61549
22428,25051
22429,24384
22430,710969
22433,6023056
22442,65497
22452,261161
22453,95660
22454,95659
22455,95661
22456,95658
22464,22193
22465,47922
22466,22192
22467,37451
22474,73062
22488,93981
22489,228220
22490,232145
22494,1587362
22507,1430213
22509,5453
22518,59836
22526,5452
22527,6541
22528,571555
22530,6427
22533,5454
22534,26506
22542,232123
22543,6537
22544,132336
22545,6539
22546,276877
22557,480570
22558,368916
22559,465226
22567,16278318
22568,18764826
22572,16158508
22573,40496
22574,348225
22575,7742
22577,17465453
22587,159177
22591,15728721
22592,12700306
22593,13536649
22594,9595650
22596,9595620
22605,13020
22609,397456
22610,787660
22613,350065
22621,397860
22622,397867
22642,152402
22644,511614
22649,17490
22650,473623
22651,74998
22653,3090465
22759,481462
22777,94064
22791,9970042
22792,18210706
22793,8680418
22807,563458
22808,397466
22809,7778981
22816,11699349
22824,363851
22834,11469379
22837,5303373
22845,6609764
22849,161426
22859,6512140
22865,318404
22964,18660447
22984,18655937
22990,16056862
23026,18105011
23034,17332564
23084,13282015
23110,10757771
23111,13065327
23114,3238153
23115,16233105
23117,16134551
23124,10295484
23125,138202
23132,16045855
23136,1754206
23139,6642402
23153,5664022
23158,2501453
23160,1476261
23164,7704143
23172,3438000
23174,3243517
23175,8239301
23176,3554772
23178,1220507
23188,2501455
23190,6621287
23220,3331756
23255,318742
23262,80890
23263,88077
23276,46114
23282,59151
23286,18288
23287,159418
23288,12651
23293,128711
23300,18386
23301,17877
23302,17876
23310,101094
23313,42641
23315,13562054
23320,325085
23321,93007
23322,62446
23328,2183
23329,5693
23330,12395
23333,51799
23335,752900
23338,76527
23350,6656
23352,4008
23354,2508854
23355,1431
23356,68591
23357,5607622
23360,16031620
23361,3831279
23362,11995136
23368,5295735
23369,2364284
23371,9666241
23372,3692091
23374,3503947
23375,1428
23398,53639
23400,24796
23401,15954546
23407,158119
23408,2410506
23411,18161265
23427,12546674
23429,11239856
23432,7569223
23433,426775
23439,33729
23440,33727
23441,15803757
23458,25222064
23459,21535019
23460,17733898
23461,13563669
23462,11254250
23463,7823678
23464,6578293
23465,3293821
23466,1809465
23476,15812814
23478,7355137
23479,4935682
23480,1375896
23481,355916
23606,6631792
23607,147865
23624,60220
23629,14865
23634,1466455
23636,73086
23648,373606
23652,42547
23653,112803
23654,10836
23661,73064
23662,73089
23664,73100
23665,73084
23666,7074000
23667,6781956
23668,6070950
23674,9784
23679,31244
23680,10088913
23687,40722
23692,32831
23698,32827
23700,1219103
23731,8694522
23738,25689074
23745,8437379
23746,13580951
23747,10560331
23748,6950688
23774,6818019
23777,25074850
23779,854757
23782,18149927
23787,38619
23791,8419428
23793,2235597
23794,23341607
23799,13402447
23801,22544764
23808,21844019
23815,17675462
23819,13637412
23820,22674493
23821,18170134
23822,14781501
23824,18126198
23834,363752
23835,114145
23839,3491072
23842,18323154
23844,54492
23849,16076787
23861,15729261
23862,14165516
23877,22914448
23904,20316309
23912,2750180
23913,3692151
23918,4488657
23921,11942408
23926,18363068
23934,16081961
23935,341281
23936,5344
23943,21456940
23944,9722217
23945,6642715
23950,20317106
23981,7264206
23982,394228
23996,12022496
23997,8765012
23998,6621101
24042,6614
24045,162898
24046,386286
24047,297249
24049,73960
24050,31168
24052,87280
24057,4813
24066,27297
24067,359770
24073,108385
24074,180426
24080,5509920
24081,7519472
24082,6758331
24083,9394010
24084,8038219
24087,2712967
24088,2498983
24119,3295695
24135,8542839
24142,11738128
24169,6539596
24170,2334751
24171,13136
24172,110444
24173,13137
24174,33668
24175,13132
24176,21445
24177,13131
24178,13162
24179,13147
24180,552894
24181,13133
24182,86424
24183,13130
24184,5575
24185,4110198
24186,13153
24187,13134
24188,3188186
24190,5551522
24191,7156505
24194,6455256
24195,9682816
24196,10399742
24198,78982
24199,2029176
24200,85733
24202,178476
24205,608216
24210,1045757
24213,3181564
24221,240976
24231,26771521
24234,21094993
24240,99894
24247,20697435
24258,18453074
24271,7841446
24275,6613956
24276,105744
24286,149572
24291,16099189
24293,13593526
24297,16791
24302,6692041
24307,2200877
24311,348632
24312,5126859
24314,12002819
24315,4618728
24316,33609
24318,92163
24320,31087
24321,10105
24322,1933181
24323,201345
24324,77276
24330,22915460
24334,24929
24349,41424
24362,34502
24363,4505161
24366,64216
24368,31175
24370,151370
24380,18666006
24384,34507
24395,304
24397,1317696
24408,9792287
24410,48002
24412,15942636
24424,6746018
24427,643301
24428,15645
24429,9835731
24430,15786792
24434,19117
24436,34494
24437,8253
24439,19314
24440,581552
24441,22911
24457,371456
24458,110871
24471,59142
24472,59145
24474,1624
24480,250
24481,249
24503,12857
24504,18521
24533,8710484
24545,18266
24547,53064
24549,122649
24550,79121
24575,15047
24578,302998
24584,88514
24589,120461
24592,26097
24593,28635
24594,26114
24595,28634
24597,4530
24598,4657
24600,88442
24603,11991
24618,143513
24620,79649
24621,87346
24643,4609710
24649,71458
24662,141526
24684,47780
24687,14662
24715,4645
24716,4631
24738,77995
24739,780581
24747,16315
24748,16349
24749,16319
24754,16243
24769,4662
24810,21394850
24823,669780
24837,7824768
24850,18711993
24869,10400407
24870,7119070
24886,2501458
24891,54270
24894,103342
24902,12415695
24916,25817531
24917,27401883
24918,23751850
24919,22609391
24920,414298
24926,603422
24927,153136
24928,46677
24929,98573
24931,5182
24932,202292
24933,226858
24935,132688
24941,40189
24942,9684523
24943,120230
24944,3895
24945,327847
24946,1107001
24947,2176873
24948,5158
24949,116053
24952,77295
24954,4936457
24967,13927
24968,13925
24969,44543
24970,106264
24971,91357
24974,816870
24975,24137
24978,2187270
24979,64895
24987,16307
24995,161887
25000,74812
25007,45220
25009,38262
25012,99300
25016,74731
25017,33453
25018,33459
25032,102920
25067,50937
25069,56452
25080,9593
25082,10909
25084,184655
25089,13157
25092,2731276
25094,3257136
25095,142292
25097,76334
25103,1629007
25105,170641
25106,228534
25109,34295
25110,31106
25124,5175
25135,5190
25139,4984
25142,28212
25145,10911
25161,7015403
25183,191117
25186,201126
25188,29291
25190,824204
25193,773951
25195,232958
25200,1013383
25202,773276
25203,21104828
25208,12037026
25211,23208397
25225,58922
25226,5355136
25232,14096
25245,17934416
25264,18956
25271,849380
25274,24453082
25293,194086
25299,25430584
25302,24819476
25313,770051
25319,16059
25324,15802944
25333,15793165
25335,17383934
25336,25142924
25337,867248
25339,819667
25346,23317538
25347,7468160
25354,37377
25357,56627
25364,7853757
25366,5357
25375,23492613
25379,21853633
25389,22693182
25391,23995231
25393,7078265
25402,225343
25403,18143968
25411,310258
25417,1158967
25437,71776
25438,21531503
25462,18505796
25464,16127237
25465,2873
25481,952
25485,7076706
25495,17286747
25500,875441
25509,8171378
25516,38501
25518,16130291
25524,186190
25537,13547504
25544,7352053
25550,8242117
25560,15705011
25583,342240
25586,13331184
25593,8765
25599,7909
25601,80670
25602,80674
25604,33443
25619,8248
25620,7882
25622,379316
25633,30125
25634,30122
25636,15613
25637,6670
25638,194755
25639,6693
25640,64865
25641,89656
25642,64863
25651,12737118
25665,12752313
25668,12712435
25672,6303733
25697,12482658
25698,10910
25703,41490
25704,170651
25705,154423
25712,12029468
25716,11660590
25717,9592213
25718,10059498
25719,9429531
25723,10211494
25727,37739
25736,10364994
25741,9166559
25752,10209997
25754,11525
25755,15779
25758,6777616
25759,11277218
25764,9296438
25772,748862
25775,164836
25780,31099
25781,9972053
25796,8682579
25806,33808
25809,81176
25810,31098
25812,58822
25813,2198274
25814,7897478
25827,7857195
25832,27252
25849,43352
25850,512475
25851,43357
25852,43345
25853,35354
25854,170619
25855,43342
25856,170650
25857,43339
25860,126807
25865,6080420
25870,4279056
25877,6758423
25883,6287290
25884,6617928
25885,6422680
25886,6464937
25889,170548
25892,34312
25894,41958
25895,41950
25896,41951
25902,16707
25905,227593
25907,31456
25908,6690
25914,6076387
25923,6365221
25931,31100
25939,758153
25942,199687
25944,9615347
25945,118944
25946,1629601
25959,22840421
25982,31176886
26012,28204534
26021,773514
26027,13929
26032,25558608
26043,2454986
26046,25893582
26067,24934065
26099,18806240
26123,18304322
26136,20518872
26141,22504701
26165,13436373
26168,23017947
26169,20898019
26170,22554204
26173,19351043
26178,20701984
26196,22698568
26200,94486
26204,18465566
26210,18659623
26213,21437200
26217,17349163
26221,18225810
26222,207266
26233,20821376
26246,15733851
26251,1238684
26259,22021611
26278,782854
26307,8369681
26310,13513205
26311,40159
26312,40158
26314,11313
26316,24271
26317,44597
26318,222576
26319,24963
26320,11312
26321,12842134
26362,11925514
26404,38333
26405,10431447
26406,72854
26408,295305
26419,343718
26420,9409458
26421,6654313
26424,11873368
26431,1316382
26439,115076
26440,2113410
26456,2449962
26466,366346
26467,46012
26468,366337
26470,143761
26471,233044
26531,6443834
26539,92367
26544,85491
26547,519933
26555,106076
26556,6600137
26624,29610595
26635,18172471
26638,24465724
26796,187124
26809,17406847
26886,9637479
26988,19090384
26993,22062202
27125,20646604
27205,17191012
27311,6691426
27378,71867
27379,82553
27380,71869
27381,71870
27382,71863
27383,71864
27416,282425
27425,282356
27427,781046
27443,6294549
27470,9279734
27475,4570679
27483,171020
27494,3556419
27496,207365
27497,67513
27512,7942786
27533,6329547
27550,285212
27551,5292853
27574,14461
27575,1233478
27579,6479550
27582,10599805
27596,8069535
27621,1126719
27624,23197269
27627,53343
27629,12013
27630,1331653
27633,18007532
27641,98685
27642,18142329
27643,13256064
27644,6891433
27645,3522419
27646,18373214
27647,1991039
27649,2033352
27655,29981
27660,5553
27662,45245
27674,9265891
27677,27
27678,8686068
27679,15823426
27683,1279686
27686,3272165
27687,10538
27688,402093
27690,89195
27693,11691
27694,398323
27716,2978
27722,16170522
27732,43327
27801,24859245
27804,28233082
27847,56073
27849,135611
27853,43877
27858,801178
27864,968403
27867,215631
27868,1219954
27870,33770
27872,5084
27894,4765642
27900,639787
27901,300226
27902,106648
27903,115130
27904,99610
27905,43325
27906,43326
27907,136167
27908,14554
27909,3320520
27910,105578
27911,105576
27915,12191246
27921,11872242
27922,11343348
27923,10808006
27926,10844125
27927,6987558
27928,8437913
27929,7134201
27930,9436746
27931,45169
27932,7510
27945,715834
27946,9489502
27949,7202829
27950,21323
27951,7617119
27954,85321
27956,16431
27957,183822
27958,7134202
27959,10830444
27965,691520
27966,1970449
27978,53168
27979,164719
27980,60229
27983,386372
27988,12948
27989,63432
27990,35816
27992,21618
27993,414895
28001,58098
28012,17375956
28016,96463
28038,12602078
28056,6420
28059,110391
28062,14358
28065,176892
28067,1098486
28068,40317
28069,3507
28070,11003
28071,86663
28072,40331
28082,4507
28083,61926
28084,127567
28087,674220
28091,24790
28092,503248
28093,13521
28168,31538635
28169,31538614
28206,899492
28217,1774836
28240,23731881
28302,272895
28362,73906
28364,58889
28365,104837
28402,59810
28434,16248223
28473,18387597
28506,3873
28520,6919272
28521,13834
28531,765427
28532,3049
28536,3338544
28539,13833
28540,24094
28541,13836
28544,112204
28556,58033
28558,16054811
28559,12204
28574,339026
28578,30324
28579,646462
28580,5557442
28581,19596
28586,93101
28587,132391
28593,171547
28595,141019
28611,3240691
28621,724371
28622,672875
28625,325128
28626,45685
28631,23522
28632,1426
28633,5787
28638,20564
28644,93276
28648,597790
28649,49011
28652,12923
28654,31426
28659,772852
28660,313631
28661,64023
28662,121715
28663,30636
28664,64081
28666,3116205
28667,498641
28668,48758
28669,53834
28670,79428
28671,347656
28672,17343
28673,174834
28674,173526
28675,139855
28676,213367
28677,89375
28678,672493
28679,53817
28681,301736
28684,313620
28688,73186
28706,56728
28707,281512
28758,52309
28786,17994
28794,14376
28840,55030
28845,10669
28852,2467566
28854,11987
28856,781182
28867,1820716
28869,3276637
28870,3028
28875,5472
28876,92508
28879,138684
28880,138683
28881,138685
28882,820480
28883,7027569
28887,221298
28888,671724
28889,330947
28894,407999
28899,12158480
28915,64582
28918,7176578
28922,57727
28923,36064
28924,330944
28928,1911
28929,13658
28934,29393
28975,22543
29004,1270615
29010,18668059
29012,13523061
29015,28257707
29055,35210
29061,13580846
29063,22510983
29085,18079719
29086,13253276
29094,17262236
29097,2161733
29102,13115995
29103,12107925
29104,12107920
29105,11512688
29106,10706120
29107,11198312
29111,12107927
29189,40482
29190,32255
29191,32257
29192,5957702
29193,2095583
29196,32979
29205,6251012
29206,12070846
29207,22076
29208,156427
29209,239810
29221,481335
29222,64949
29224,228221
29225,32443
29226,32428
29227,64960
29229,32426
29230,7830126
29231,2983562
29232,32456
29233,4946005
29234,15746
29235,15752
29236,32446
29237,65948
29238,32441
29239,2029927
29255,7800188
29256,93263
29267,32438
29268,16429
29269,16433
29270,13168
29271,766917
29272,24335
29273,94803
29275,6554
29276,2918374
29277,169848
29278,3586
29279,721012
29289,38505
29296,4516
29297,298230
29306,83346
29326,78960
29330,149196
29336,2932
29339,16248114
29342,388223
29343,7186
29426,4591
29450,44687
29452,24830
29457,975119
29459,83539
29460,35125
29461,77504
29462,61666
29464,46656
29474,189147
29477,8492907
29483,1335019
29492,77505
29493,11289
29495,5479
29498,2120783
29501,12177850
29503,8167094
29739,18739485
29797,17504320
29861,18870159
29877,15767586
29900,84132
29909,15786110
29918,12959045
29922,18630542
29924,395090
29928,457264
29943,23301545
29954,5338
29957,163977
29970,18498569
29977,74532
30021,39926
30031,17650
30032,18003300
30061,6618272
30064,21969786
30068,11741
30072,22836957
30073,6571723
30081,9461872
30163,16012
30164,98413
30165,6218007
30171,23197346
30185,12160906
30186,15842230
30195,7776678
30196,24244
30198,246546
30199,58962
30213,33820
30214,1849
30215,93788
30216,33813
30217,353814
30218,33810
30219,2830067
30222,6528034
30230,137098
30268,54120
30269,2528
30522,38739
30541,409918
30564,47959
30566,47957
30567,47956
30574,11057626
30577,126507
30596,764903
30597,961833
30599,634407
30600,85425
30601,207694
30605,105687
30607,114133
30620,39799
30638,7926242
30791,7252
30932,511527
30935,266765
30996,76867
31020,32504
31033,32506
31042,347577
31044,18431
31049,402015
31050,112675
31063,244572
31074,84777
31125,17478
31157,385255
31162,7728
31211,807968
31217,17487
31270,17488
31285,400412
31309,15101
31318,531421
31353,1337448
31462,39798
31673,28862528
31761,87424
31765,25451555
31821,6493321
31862,31181
31883,15797397
31888,30831912
31901,22733729
31902,330760
31956,15799151
31963,12749
31966,1303
31967,13589182
32015,16200
32054,18635622
32069,66354
32113,3872
32131,117835
32149,33449
32204,6282753
32210,1528410
32222,6055063
32267,3828382
32276,9512985
32279,641604
32298,40470
32329,12543
32330,33514
32348,9865
32354,54984
32388,550454
32401,85987
32413,10412
32415,343881
32422,32527
32424,8701129
32426,15755201
32429,15793074
32435,16061734
32439,13642963
32440,13708346
32450,15957
32455,57951
32457,6678884
32462,11076123
32480,8517008
32483,4201106
32484,8437667
32492,7945049
32494,7853137
32497,7010683
32498,7099389
32505,6021523
32511,6433752
32512,7140754
32517,6495359
32527,3216451
32532,4961048
32536,2833172
32540,1611988
32542,2595138
32547,698
32549,6526
32569,114128
32570,114143
32571,114141
32573,18754961
32574,114152
32575,114188
32576,682153
32577,114203
32578,230003
32579,18527947
32580,16158519
32581,17781
32582,59813
32583,31313
32584,534733
32585,98405
32586,59825
32587,114187
32588,114132
32589,59819
32590,114129
32591,114206
32592,248682
32593,6013511
32594,9410421
32595,59822
32596,59821
32597,59830
32599,86321
32600,116012
32601,26050
32602,26046
32603,12716613
32604,762053
32605,628139
32606,59829
32607,114159
32609,17159011
32610,15734464
32613,7675
32614,268602
32618,9912
32624,10176
32627,113429
32630,7442
32631,89370
32636,415
32647,14028
32649,97390
32651,92143
32657,331256
32661,929782
32663,38180
32666,672948
32814,28859
32950,29975458
33019,136977
33065,175078
33093,28240855
33147,26158341
33149,24041443
33163,25801299
33263,194870
33304,17412188
33305,12617758
33321,93575
33333,23346719
33342,23289469
33542,31312
33559,17726978
33561,20505127
33587,381421
33595,173572
33601,6449551
33602,16045144
33620,10940958
33628,15818278
33749,17568801
33809,48318
33839,17456328
33877,6688087
33890,587666
33902,16158563
33906,17452179
33923,6330323
33958,16248311
33996,10836813
34045,4006
34093,8389671
34120,11010251
34148,15677
34170,5174
34177,219919
34181,132152
34229,9724798
34249,243598
34262,12786
34286,89691
34435,1330324
34444,3419808
34526,13543138
34535,7128341
34571,25403
34608,785454
34679,2227371
34685,5942
34739,22896
34751,815234
34756,12031532
34783,533465
34784,267869
34797,4313522
34798,1734639
34839,2617684
34846,1034605
34847,1693617
34852,14118
34854,1728744
34855,1298205
34856,1298171
34857,1603923
34858,646056
34859,594361
34861,765281
34862,140131
34863,1335184
34869,39542
34882,25347
34888,304079
34889,46201
34906,131830
34912,27298
34942,32525
34943,206731
34945,1605034
34953,33335
34970,1776251
34981,582533
35003,823412
35004,468070
35005,173673
35020,95747
35024,119760
35027,2872
35033,845977
35034,113310
35035,821056
35042,498835
35043,14975
35045,14572
35047,615570
35048,773038
35049,6718608
35050,62212
35051,3870943
35090,9601
35109,4979
35146,6969361
35152,8574333
35153,769016
35154,11505008
35157,261604
35166,44688
35167,44659
35168,645023
35170,673657
35171,616678
35180,286507
35202,46438
35209,28485
35217,28481
35362,22522808
35390,22535533
35429,112756
35430,815150
35431,112752
35432,112755
35433,112754
35440,833710
35458,653711
35464,50750
35465,139417
35466,743599
35632,129619
35633,107770
35660,22693222
35670,26114516
35671,22674105
35677,84847
35681,16158535
35686,1373381
35687,19549841
35688,17899392
35690,18108877
35697,15924
35701,231989
35708,27810589
35712,13495034
35713,7936809
35714,9681098
35716,2761626
35718,15034320
35719,17333227
35724,43330
35725,12615008
35726,7640705
35727,59264
35746,2784
35764,60551
35765,5556466
35787,365990
35810,52258
35811,23929479
35814,16045140
35818,11466
35820,61264
35831,24731
35833,262545
35836,130260
35839,7147831
35850,5933841
35852,25200
35854,2815590
35857,9998
35865,134360
35867,38787
35870,27822
35871,3344411
35873,9654
35876,12039943
35892,254308
35895,55022
35906,5527
35911,10541
35920,227492
35927,293625
35956,162332
35958,11797365
35967,53926
35968,30672
35975,8008928
35979,17810
35982,63032
35986,47730
35992,11711
36009,452244
36019,9799
36020,11395597
36025,4630
36027,394469
36051,298663
36054,5600151
36055,97084
36066,38503
36067,519112
36073,70241
36074,18304
36083,586472
36084,11761
36086,50140
36087,11324
36106,497199
36113,608287
36117,6617185
36118,14316
36119,7194
36130,23885
36131,23884
36132,23878
36134,6389257
36139,23940
36140,682745
36142,32585
36144,53969
36149,50275
36152,23960
36154,23966
36155,527862
36156,23965
36157,7519866
36158,48467
36159,28922
36163,11650
36164,3378
36165,50453
36170,6395833
36171,3717
36173,46227
36174,604635
36178,12551077
36198,12413836
36199,10450750
36209,148769
36214,10893138
36236,4835838
36260,18651980
